CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issued
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2010-01-01;5380;1349;1;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2010-01-01;5380;1349;1;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2011-01-01;5380;17981;3;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2011-01-01;5380;17981;3;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2012-01-01;5380;24993;8;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2012-01-01;5380;24993;8;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2013-01-01;5380;32148;8;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2013-01-01;5380;32148;8;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2014-01-01;5380;45891;7;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2014-01-01;5380;45891;7;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2015-01-01;5380;52716;8;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2015-01-01;5380;52716;8;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2016-01-01;5380;59389;5;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2016-01-01;5380;59389;5;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2017-01-01;5380;72422;7;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2017-01-01;5380;72422;7;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2018-01-01;5380;75517;4;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2018-01-01;5380;75517;4;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2019-01-01;5380;90616;9;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2019-01-01;5380;90616;9;PN;1;1275000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2020-01-01;5380;93916;3;ON;0;975000
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2020-01-01;5380;93916;3;PN;1;1275000
84.429.695/0001-11;WEG S.A.;2010-01-01;5410;8497;5;ON;0;620905029
84.429.695/0001-11;WEG S.A.;2010-01-01;5410;8497;5;PN;0;0
84.429.695/0001-11;WEG S.A.;2011-01-01;5410;16705;7;ON;0;620905029
84.429.695/0001-11;WEG S.A.;2011-01-01;5410;16705;7;PN;0;0
84.429.695/0001-11;WEG S.A.;2012-01-01;5410;27101;10;ON;0;620905029
84.429.695/0001-11;WEG S.A.;2012-01-01;5410;27101;10;PN;0;0
84.429.695/0001-11;WEG S.A.;2013-01-01;5410;37196;16;ON;0;620905029
84.429.695/0001-11;WEG S.A.;2013-01-01;5410;37196;16;PN;0;0
84.429.695/0001-11;WEG S.A.;2014-01-01;5410;47607;17;ON;0;807176538
84.429.695/0001-11;WEG S.A.;2014-01-01;5410;47607;17;PN;0;0
84.429.695/0001-11;WEG S.A.;2015-01-01;5410;55832;12;ON;0;1614353076
84.429.695/0001-11;WEG S.A.;2015-01-01;5410;55832;12;PN;0;0
84.429.695/0001-11;WEG S.A.;2016-01-01;5410;64512;14;ON;0;1614353076
84.429.695/0001-11;WEG S.A.;2016-01-01;5410;64512;14;PN;0;0
84.429.695/0001-11;WEG S.A.;2017-01-01;5410;73747;4;ON;0;2098658999
84.429.695/0001-11;WEG S.A.;2017-01-01;5410;73747;4;PN;0;0
84.429.695/0001-11;WEG S.A.;2018-01-01;5410;82424;5;ON;0;2098658999
84.429.695/0001-11;WEG S.A.;2018-01-01;5410;82424;5;PN;0;0
84.429.695/0001-11;WEG S.A.;2019-01-01;5410;92784;5;ON;0;2098658999
84.429.695/0001-11;WEG S.A.;2019-01-01;5410;92784;5;PN;0;0
84.429.695/0001-11;WEG S.A.;2020-01-01;5410;93533;1;ON;0;2098658999
84.429.695/0001-11;WEG S.A.;2020-01-01;5410;93533;1;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2010-01-01;5576;3934;3;ON;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2010-01-01;5576;3934;3;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2011-01-01;5576;17405;2;ON;0;58441068563
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2011-01-01;5576;17405;2;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2012-01-01;5576;21926;4;ON;0;58441068563
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2012-01-01;5576;21926;4;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2013-01-01;5576;36354;3;ON;0;58441068563
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2013-01-01;5576;36354;3;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2014-01-01;5576;43764;7;ON;0;63116354043
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2014-01-01;5576;43764;7;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2015-01-01;5576;55461;2;ON;0;631163
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2015-01-01;5576;55461;2;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2016-01-01;5576;63969;4;ON;0;647015
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2016-01-01;5576;63969;4;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2017-01-01;5576;70777;5;ON;0;647015
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2017-01-01;5576;70777;5;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2018-01-01;5576;83301;4;ON;0;647015
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2018-01-01;5576;83301;4;PN;0;0
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2019-01-01;5576;86773;3;ON;0;647015
15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2019-01-01;5576;86773;3;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2010-01-01;5762;6639;4;ON;0;89500000
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2010-01-01;5762;6639;4;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2011-01-01;5762;18611;10;ON;0;89500000
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2011-01-01;5762;18611;10;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2012-01-01;5762;27226;10;ON;0;89500000
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2012-01-01;5762;27226;10;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2013-01-01;5762;36643;5;ON;0;89500000
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2013-01-01;5762;36643;5;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2014-01-01;5762;46176;9;ON;0;1.79e+08
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2014-01-01;5762;46176;9;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2015-01-01;5762;56985;5;ON;0;1.79e+08
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2015-01-01;5762;56985;5;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2016-01-01;5762;64505;11;ON;0;1.79e+08
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2016-01-01;5762;64505;11;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2017-01-01;5762;75157;8;ON;0;1.79e+08
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2017-01-01;5762;75157;8;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2018-01-01;5762;83399;14;ON;0;29833333
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2018-01-01;5762;83399;14;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2019-01-01;5762;92797;6;ON;0;29833333
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2019-01-01;5762;92797;6;PN;0;0
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2010-01-01;5770;8091;4;ON;0;0
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2010-01-01;5770;8091;4;PN;0;0
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2011-01-01;5770;11321;3;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2011-01-01;5770;11321;3;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2012-01-01;5770;26451;4;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2012-01-01;5770;26451;4;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2013-01-01;5770;37789;5;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2013-01-01;5770;37789;5;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2014-01-01;5770;46028;2;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2014-01-01;5770;46028;2;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2015-01-01;5770;55259;3;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2015-01-01;5770;55259;3;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2016-01-01;5770;64927;4;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2016-01-01;5770;64927;4;PN;0;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;5770;73646;2;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;5770;73646;2;PN;1;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;5770;78356;2;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;5770;78356;2;PN;1;61361556
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;5770;93618;4;ON;0;31257700
56.643.018/0001-66;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;5770;93618;4;PN;1;61361556
82.981.671/0001-45;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;2010-01-01;5827;3760;2;ON;0;11913305
82.981.671/0001-45;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;2010-01-01;5827;3760;2;PN;1;11913305
82.981.671/0001-45;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;2011-01-01;5827;16978;3;ON;0;11913305
82.981.671/0001-45;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;2011-01-01;5827;16978;3;PN;1;11913305
07.281.413/0001-30;FAE - FERRAGENS APARELHOS EL;2010-01-01;5878;3469;2;ON;0;0
07.281.413/0001-30;FAE - FERRAGENS APARELHOS EL;2010-01-01;5878;3469;2;PN;0;0
07.281.413/0001-30;FAE - FERRAGENS APARELHOS EL;2011-01-01;5878;8611;1;ON;0;0
07.281.413/0001-30;FAE - FERRAGENS APARELHOS EL;2011-01-01;5878;8611;1;PN;0;0
17.159.005/0001-64;FIACAO TEC SAO JOSE S.A.;2010-01-01;5983;6338;1;ON;0;9012
17.159.005/0001-64;FIACAO TEC SAO JOSE S.A.;2010-01-01;5983;6338;1;PN;0;18026
17.159.005/0001-64;FIACAO TEC SAO JOSE S.A.;2011-01-01;5983;11310;1;ON;0;9012
17.159.005/0001-64;FIACAO TEC SAO JOSE S.A.;2011-01-01;5983;11310;1;PN;0;18026
07.332.190/0001-93;VICUNHA TEXTIL SA;2010-01-01;5991;4007;2;ON;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2010-01-01;5991;4007;2;PN;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2011-01-01;5991;17068;4;ON;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2011-01-01;5991;17068;4;PN;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2012-01-01;5991;27515;5;ON;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2012-01-01;5991;27515;5;PN;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2013-01-01;5991;28577;1;ON;0;0
07.332.190/0001-93;VICUNHA TEXTIL SA;2013-01-01;5991;28577;1;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2010-01-01;6017;1256;1;ON;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2010-01-01;6017;1256;1;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2011-01-01;6017;16478;3;ON;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2011-01-01;6017;16478;3;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2012-01-01;6017;21326;3;ON;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2012-01-01;6017;21326;3;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2013-01-01;6017;36383;8;ON;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2013-01-01;6017;36383;8;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2014-01-01;6017;42836;2;ON;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2014-01-01;6017;42836;2;PN;0;0
61.410.395/0001-95;FIBAM COMPANHIA INDUSTRIAL;2018-01-01;6017;75959;2;NA;NA;NA
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2010-01-01;6041;7374;6;ON;0;0
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2010-01-01;6041;7374;6;PN;0;0
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2011-01-01;6041;17292;4;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2011-01-01;6041;17292;4;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2012-01-01;6041;27003;5;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2012-01-01;6041;27003;5;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2013-01-01;6041;37247;3;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2013-01-01;6041;37247;3;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2014-01-01;6041;47758;5;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2014-01-01;6041;47758;5;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2015-01-01;6041;55950;7;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2015-01-01;6041;55950;7;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2016-01-01;6041;64753;3;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2016-01-01;6041;64753;3;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2017-01-01;6041;74349;8;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2017-01-01;6041;74349;8;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2018-01-01;6041;83205;2;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2018-01-01;6041;83205;2;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2019-01-01;6041;92871;2;ON;0;792124
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2019-01-01;6041;92871;2;PN;0;1571812
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2020-01-01;6041;93597;1;ON;0;0
01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2020-01-01;6041;93597;1;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2010-01-01;6076;1230;1;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2010-01-01;6076;1230;1;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2011-01-01;6076;13771;2;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2011-01-01;6076;13771;2;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2012-01-01;6076;16601;1;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2012-01-01;6076;16601;1;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2013-01-01;6076;33801;6;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2013-01-01;6076;33801;6;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2014-01-01;6076;44162;3;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2014-01-01;6076;44162;3;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2015-01-01;6076;55283;6;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2015-01-01;6076;55283;6;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2016-01-01;6076;55463;1;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2016-01-01;6076;55463;1;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2017-01-01;6076;72585;2;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2017-01-01;6076;72585;2;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2018-01-01;6076;83964;6;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2018-01-01;6076;83964;6;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2019-01-01;6076;85708;3;ON;0;913778
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2019-01-01;6076;85708;3;PN;0;0
92.781.335/0001-02;TAURUS ARMAS S.A.;2010-01-01;6173;7337;2;ON;0;47019192
92.781.335/0001-02;TAURUS ARMAS S.A.;2010-01-01;6173;7337;2;PN;0;94038384
92.781.335/0001-02;TAURUS ARMAS S.A.;2011-01-01;6173;18439;13;ON;0;47137539
92.781.335/0001-02;TAURUS ARMAS S.A.;2011-01-01;6173;18439;13;PN;0;94275078
92.781.335/0001-02;TAURUS ARMAS S.A.;2012-01-01;6173;26911;10;ON;0;47137539
92.781.335/0001-02;TAURUS ARMAS S.A.;2012-01-01;6173;26911;10;PN;0;94275078
92.781.335/0001-02;TAURUS ARMAS S.A.;2013-01-01;6173;38490;14;ON;0;47137539
92.781.335/0001-02;TAURUS ARMAS S.A.;2013-01-01;6173;38490;14;PN;0;94275078
92.781.335/0001-02;TAURUS ARMAS S.A.;2014-01-01;6173;47921;21;ON;0;8439322
92.781.335/0001-02;TAURUS ARMAS S.A.;2014-01-01;6173;47921;21;PN;0;7704716
92.781.335/0001-02;TAURUS ARMAS S.A.;2015-01-01;6173;55627;12;ON;0;34581627
92.781.335/0001-02;TAURUS ARMAS S.A.;2015-01-01;6173;55627;12;PN;0;13001621
92.781.335/0001-02;TAURUS ARMAS S.A.;2016-01-01;6173;64939;10;ON;0;46445314
92.781.335/0001-02;TAURUS ARMAS S.A.;2016-01-01;6173;64939;10;PN;0;18242898
92.781.335/0001-02;TAURUS ARMAS S.A.;2017-01-01;6173;74335;7;ON;0;46445314
92.781.335/0001-02;TAURUS ARMAS S.A.;2017-01-01;6173;74335;7;PN;0;18242898
92.781.335/0001-02;TAURUS ARMAS S.A.;2018-01-01;6173;83193;13;ON;0;0
92.781.335/0001-02;TAURUS ARMAS S.A.;2018-01-01;6173;83193;13;PN;0;0
92.781.335/0001-02;TAURUS ARMAS S.A.;2019-01-01;6173;93299;17;ON;0;46445314
92.781.335/0001-02;TAURUS ARMAS S.A.;2019-01-01;6173;93299;17;PN;0;42042380
88.610.126/0001-29;FRAS-LE S.A.;2010-01-01;6211;7143;11;ON;0;66174350
88.610.126/0001-29;FRAS-LE S.A.;2010-01-01;6211;7143;11;PN;0;36206650
88.610.126/0001-29;FRAS-LE S.A.;2011-01-01;6211;16001;9;ON;0;66174350
88.610.126/0001-29;FRAS-LE S.A.;2011-01-01;6211;16001;9;PN;0;36206650
88.610.126/0001-29;FRAS-LE S.A.;2012-01-01;6211;26373;13;ON;0;66174350
88.610.126/0001-29;FRAS-LE S.A.;2012-01-01;6211;26373;13;PN;0;36206650
88.610.126/0001-29;FRAS-LE S.A.;2013-01-01;6211;36986;8;ON;0;124973750
88.610.126/0001-29;FRAS-LE S.A.;2013-01-01;6211;36986;8;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2014-01-01;6211;46094;11;ON;0;124973750
88.610.126/0001-29;FRAS-LE S.A.;2014-01-01;6211;46094;11;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2015-01-01;6211;54678;12;ON;0;124973750
88.610.126/0001-29;FRAS-LE S.A.;2015-01-01;6211;54678;12;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2016-01-01;6211;64750;20;ON;0;217566343
88.610.126/0001-29;FRAS-LE S.A.;2016-01-01;6211;64750;20;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2017-01-01;6211;74287;7;ON;0;217566343
88.610.126/0001-29;FRAS-LE S.A.;2017-01-01;6211;74287;7;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2018-01-01;6211;83263;9;ON;0;217566343
88.610.126/0001-29;FRAS-LE S.A.;2018-01-01;6211;83263;9;PN;0;0
88.610.126/0001-29;FRAS-LE S.A.;2019-01-01;6211;92717;7;ON;0;217566343
88.610.126/0001-29;FRAS-LE S.A.;2019-01-01;6211;92717;7;PN;0;0
84.683.374/0001-49;TUPY S.A.;2010-01-01;6343;7517;2;ON;0;56820214
84.683.374/0001-49;TUPY S.A.;2010-01-01;6343;7517;2;PN;0;318536
84.683.374/0001-49;TUPY S.A.;2011-01-01;6343;17315;2;ON;0;56820214
84.683.374/0001-49;TUPY S.A.;2011-01-01;6343;17315;2;PN;0;318536
84.683.374/0001-49;TUPY S.A.;2012-01-01;6343;21234;3;ON;0;56820214
84.683.374/0001-49;TUPY S.A.;2012-01-01;6343;21234;3;PN;0;318536
84.683.374/0001-49;TUPY S.A.;2013-01-01;6343;36475;14;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2013-01-01;6343;36475;14;PN;0;0
84.683.374/0001-49;TUPY S.A.;2014-01-01;6343;47760;6;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2014-01-01;6343;47760;6;PN;0;0
84.683.374/0001-49;TUPY S.A.;2015-01-01;6343;55968;8;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2015-01-01;6343;55968;8;PN;0;0
84.683.374/0001-49;TUPY S.A.;2016-01-01;6343;65380;14;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2016-01-01;6343;65380;14;PN;0;0
84.683.374/0001-49;TUPY S.A.;2017-01-01;6343;74930;11;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2017-01-01;6343;74930;11;PN;0;0
84.683.374/0001-49;TUPY S.A.;2018-01-01;6343;83219;12;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2018-01-01;6343;83219;12;PN;0;0
84.683.374/0001-49;TUPY S.A.;2019-01-01;6343;92964;2;ON;0;144177500
84.683.374/0001-49;TUPY S.A.;2019-01-01;6343;92964;2;PN;0;0
88.611.983/0001-43;GAZOLA SA IND;2010-01-01;6378;9936;1;ON;0;97166000
88.611.983/0001-43;GAZOLA SA IND;2010-01-01;6378;9936;1;PN;1;194332000
88.611.983/0001-43;GAZOLA SA IND;2011-01-01;6378;11508;1;ON;0;97166000
88.611.983/0001-43;GAZOLA SA IND;2011-01-01;6378;11508;1;PN;1;194332000
33.041.260/0652-90;VIA VAREJO S.A.;2010-01-01;6505;7018;4;ON;0;123804540
33.041.260/0652-90;VIA VAREJO S.A.;2010-01-01;6505;7018;4;PN;0;0
33.041.260/0652-90;VIA VAREJO S.A.;2011-01-01;6505;17314;7;ON;0;123804540
33.041.260/0652-90;VIA VAREJO S.A.;2011-01-01;6505;17314;7;PN;0;0
33.041.260/0652-90;VIA VAREJO S.A.;2012-01-01;6505;26672;10;ON;0;322687786
33.041.260/0652-90;VIA VAREJO S.A.;2012-01-01;6505;26672;10;PN;0;0
33.041.260/0652-90;VIA VAREJO S.A.;2013-01-01;6505;38002;16;ON;0;659164518
33.041.260/0652-90;VIA VAREJO S.A.;2013-01-01;6505;38002;16;PN;0;631586626
33.041.260/0652-90;VIA VAREJO S.A.;2014-01-01;6505;47047;17;ON;0;655824766
33.041.260/0652-90;VIA VAREJO S.A.;2014-01-01;6505;47047;17;PN;0;634926378
33.041.260/0652-90;VIA VAREJO S.A.;2015-01-01;6505;56986;16;ON;0;655881617
33.041.260/0652-90;VIA VAREJO S.A.;2015-01-01;6505;56986;16;PN;0;635040080
33.041.260/0652-90;VIA VAREJO S.A.;2016-01-01;6505;65976;17;ON;0;655963668
33.041.260/0652-90;VIA VAREJO S.A.;2016-01-01;6505;65976;17;PN;0;635204182
33.041.260/0652-90;VIA VAREJO S.A.;2017-01-01;6505;74958;19;ON;0;656133079
33.041.260/0652-90;VIA VAREJO S.A.;2017-01-01;6505;74958;19;PN;0;635543004
33.041.260/0652-90;VIA VAREJO S.A.;2018-01-01;6505;84047;19;ON;0;655840722
33.041.260/0652-90;VIA VAREJO S.A.;2018-01-01;6505;84047;19;PN;0;634958290
33.041.260/0652-90;VIA VAREJO S.A.;2019-01-01;6505;93219;18;ON;0;1300016941
33.041.260/0652-90;VIA VAREJO S.A.;2019-01-01;6505;93219;18;PN;0;0
33.041.260/0652-90;VIA VAREJO S.A.;2020-01-01;6505;94034;2;ON;0;1300016941
