"CNPJ_CIA","DT_REFER","ID_DOC","VERSAO","stock.type","qtd.issue","DENOM_CIA","CD_CVM","stock.class"
"64.904.295/0001-03",2021-02-28,102755,6,"PN",0,"CAMIL ALIMENTOS S.A.",24228,0
"65.654.303/0001-73",2021-01-01,105865,2,"ON",0,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,0
"65.654.303/0001-73",2021-01-01,105865,2,"PN",0,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,0
"67.010.660/0001-24",2021-01-01,105126,1,"ON",43769808.4184661,"RNI NEGÃ“CIOS IMOBILIÃRIOS S.A.",20451,0
"67.010.660/0001-24",2021-01-01,105126,1,"PN",0,"RNI NEGÃ“CIOS IMOBILIÃRIOS S.A.",20451,0
"67.571.414/0001-41",2021-01-01,105269,1,"ON",106507317,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÃ‡ÃƒO JUDICIAL",20702,0
"67.571.414/0001-41",2021-01-01,105269,1,"ON",106507317,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,0
"67.571.414/0001-41",2021-01-01,105269,1,"PN",0,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÃ‡ÃƒO JUDICIAL",20702,0
"67.571.414/0001-41",2021-01-01,105269,1,"PN",0,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,0
"67.620.377/0001-14",2021-01-01,105350,1,"ON",549634764.492754,"MINERVA S.A.",20931,0
"67.620.377/0001-14",2021-01-01,105350,1,"PN",0,"MINERVA S.A.",20931,0
"71.208.516/0001-74",2021-01-01,105468,1,"ON",295019811.034319,"ALGAR TELECOM S/A",21032,0
"71.208.516/0001-74",2021-01-01,105468,1,"PN",0,"ALGAR TELECOM S/A",21032,0
"71.476.527/0001-35",2021-01-01,105513,1,"ON",104340694.595181,"CONSTRUTORA TENDA S.A.",21148,0
"71.476.527/0001-35",2021-01-01,105513,1,"PN",0,"CONSTRUTORA TENDA S.A.",21148,0
"71.673.990/0001-77",2021-01-01,105847,2,"ON",0,"NATURA COSMETICOS S.A.",19550,0
"71.673.990/0001-77",2021-01-01,105847,2,"PN",0,"NATURA COSMETICOS S.A.",19550,0
"73.178.600/0001-18",2021-01-01,106041,3,"ON",399740635.64615,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,0
"73.178.600/0001-18",2021-01-01,106041,3,"PN",0,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,0
"73.903.718/0001-61",2021-01-01,105166,1,"ON",0,"SNB PARTICIPACOES SA",14303,0
"73.903.718/0001-61",2021-01-01,105166,1,"PN",0,"SNB PARTICIPACOES SA",14303,0
"75.315.333/0001-09",2021-01-01,104939,1,"ON",1985292394.8529,"ATACADÃƒO S.A.",24171,0
"75.315.333/0001-09",2021-01-01,104939,1,"PN",0,"ATACADÃƒO S.A.",24171,0
"75.609.123/0001-23",2021-01-01,105915,2,"ON",0,"OURO VERDE LOCACAO E SERVICO S.A.",23280,0
"75.609.123/0001-23",2021-01-01,105915,2,"PN",0,"OURO VERDE LOCACAO E SERVICO S.A.",23280,0
"76.483.817/0001-20",2021-01-01,105918,2,"ON",1054090445.66793,"CIA PARANAENSE DE ENERGIA - COPEL",14311,0
"76.483.817/0001-20",2021-01-01,105918,2,"PN",1682463295.00197,"CIA PARANAENSE DE ENERGIA - COPEL",14311,0
"76.484.013/0001-45",2021-01-01,106001,2,"ON",503734923.128183,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,0
"76.484.013/0001-45",2021-01-01,106001,2,"PN",1007469764.46976,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,0
"76.535.764/0001-43",2021-01-01,105914,2,"ON",6440493851.11111,"OI S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11312,0
"76.535.764/0001-43",2021-01-01,105914,2,"PN",157727771.089822,"OI S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11312,0
"78.876.950/0001-71",2021-01-01,105030,1,"ON",162533937.837217,"CIA HERING",14761,0
"78.876.950/0001-71",2021-01-01,105030,1,"PN",0,"CIA HERING",14761,0
"79.430.682/0001-22",2021-01-01,105287,1,"ON",0,NA,NA,0
"79.430.682/0001-22",2021-01-01,105287,1,"PN",0,NA,NA,0
"80.227.184/0001-66",2021-01-01,103874,1,"ON",80448.009019,"METALGRAFICA IGUACU S.A.",8605,0
"80.227.184/0001-66",2021-01-01,103874,1,"PN",160896.004281333,"METALGRAFICA IGUACU S.A.",8605,0
"81.243.735/0001-48",2021-01-01,105638,1,"ON",141812723.473837,"POSITIVO TECNOLOGIA S.A.",20362,0
"81.243.735/0001-48",2021-01-01,105638,1,"PN",0,"POSITIVO TECNOLOGIA S.A.",20362,0
"82.508.433/0001-17",2021-01-01,105009,1,"ON",400009067.827349,"CIA CATARINENSE DE AGUAS E SANEAM.-CASAN",16861,0
"82.508.433/0001-17",2021-01-01,105009,1,"PN",399979495.591552,"CIA CATARINENSE DE AGUAS E SANEAM.-CASAN",16861,0
"82.636.986/0001-55",2021-01-01,105329,1,"ON",0,"TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11223,0
"82.636.986/0001-55",2021-01-01,105329,1,"PN",0,"TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11223,0
"82.640.558/0001-04",2021-01-01,105665,1,"ON",2845707.31707317,"KARSTEN S.A.",4146,0
"82.640.558/0001-04",2021-01-01,105665,1,"PN",3328571.42857143,"KARSTEN S.A.",4146,0
"82.643.537/0001-34",2021-01-01,104637,2,"ON",22500000.1730769,"ELECTRO ACO ALTONA S.A.",5380,0
"82.643.537/0001-34",2021-01-01,104637,2,"PN",22499999.8676471,"ELECTRO ACO ALTONA S.A.",5380,0
"82.901.000/0001-27",2021-01-01,105507,1,"ON",327609629.865732,NA,NA,0
"82.901.000/0001-27",2021-01-01,105507,1,"PN",0,NA,NA,0
"82.982.075/0001-80",2021-01-01,105226,1,"ON",1456603,"TEXTIL RENAUXVIEW S.A.",7544,0
"82.982.075/0001-80",2021-01-01,105226,1,"PN",2802677,"TEXTIL RENAUXVIEW S.A.",7544,0
"83.475.913/0001-91",2021-01-01,105518,1,"ON",154545652.985075,NA,NA,0
"83.475.913/0001-91",2021-01-01,105518,1,"PN",0,NA,NA,0
"83.878.892/0001-55",2021-01-01,104957,1,"ON",15526274.6548323,"CENTRAIS ELET DE SANTA CATARINA S.A.",2461,0
"83.878.892/0001-55",2021-01-01,104957,1,"PN",23045187.9167509,"CENTRAIS ELET DE SANTA CATARINA S.A.",2461,0
"84.429.695/0001-11",2021-01-01,105146,1,"ON",4197317972.95127,"WEG S.A.",5410,0
"84.429.695/0001-11",2021-01-01,105146,1,"PN",0,"WEG S.A.",5410,0
"84.683.374/0001-49",2021-01-01,105814,2,"ON",144177498.540936,"TUPY S.A.",6343,0
"84.683.374/0001-49",2021-01-01,105814,2,"PN",0,"TUPY S.A.",6343,0
"84.683.408/0001-03",2021-01-01,105257,1,"ON",54467959.1534705,"DOHLER S.A.",5207,0
"84.683.408/0001-03",2021-01-01,105257,1,"PN",21177464.9686915,"DOHLER S.A.",5207,0
"84.683.671/0001-94",2021-01-01,105335,1,"ON",685998.551266319,"WETZEL S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11991,0
"84.683.671/0001-94",2021-01-01,105335,1,"ON",685998.551266319,"WETZEL S.A. EM RECUPERAÃ‡ÃƒO JUDICIAL",11991,0
"84.683.671/0001-94",2021-01-01,105335,1,"PN",1372002.00703007,"WETZEL S.A. - EM RECUPERAÃ‡ÃƒO JUDICIAL",11991,0
"84.683.671/0001-94",2021-01-01,105335,1,"PN",1372002.00703007,"WETZEL S.A. EM RECUPERAÃ‡ÃƒO JUDICIAL",11991,0
"84.693.183/0001-68",2021-01-01,104643,1,"ON",76346382.6201437,"SCHULZ S.A.",14664,0
"84.693.183/0001-68",2021-01-01,104643,1,"PN",102341007.412528,"SCHULZ S.A.",14664,0
"85.041.333/0001-11",2021-01-01,103340,2,"ON",231387331.717824,"TERMINAIS PORTUARIOS PONTA DO FELIX S.A.",15407,0
"85.041.333/0001-11",2021-01-01,103340,2,"PN",231387039.452752,"TERMINAIS PORTUARIOS PONTA DO FELIX S.A.",15407,0
"85.778.074/0001-06",2021-01-01,105119,1,"ON",0,"METALURGICA RIOSULENSE S.A.",13439,0
"85.778.074/0001-06",2021-01-01,105119,1,"PN",240000.001372428,"METALURGICA RIOSULENSE S.A.",13439,0
"86.375.425/0001-09",2021-01-01,104647,1,"ON",4224308.94308943,"METISA METALURGICA TIMBOENSE S.A.",8753,0
"86.375.425/0001-09",2021-01-01,104647,1,"PN",4925030.84415584,"METISA METALURGICA TIMBOENSE S.A.",8753,0
"86.550.951/0001-50",2021-01-01,105202,1,"ON",2001092.001092,"POMIFRUTAS S/A",19658,0
"86.550.951/0001-50",2021-01-01,105202,1,"PN",0,"POMIFRUTAS S/A",19658,0
"87.043.832/0001-73",2021-01-01,105955,2,"ON",0,"SEIVA S.A. - FLORESTAS E INDÃšSTRIAS",10561,0
"87.043.832/0001-73",2021-01-01,105955,2,"PN",432672,"SEIVA S.A. - FLORESTAS E INDÃšSTRIAS",10561,0
"87.456.562/0001-22",2021-01-01,105784,2,"ON",10444526.0663507,"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP",13285,0
"87.456.562/0001-22",2021-01-01,105784,2,"PN",131367.195342301,"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP",13285,0
"87.762.563/0001-03",2021-01-01,105977,2,"ON",0,"CIA HABITASUL DE PARTICIPACOES",3298,0
"87.762.563/0001-03",2021-01-01,105977,2,"PN",5950344.42008366,"CIA HABITASUL DE PARTICIPACOES",3298,0
"88.610.126/0001-29",2021-01-01,105926,2,"ON",217566344.320306,"FRAS-LE S.A.",6211,0
"88.610.126/0001-29",2021-01-01,105926,2,"PN",0,"FRAS-LE S.A.",6211,0
"88.610.191/0001-54",2021-01-01,105360,1,"ON",2480260.00391553,"MUNDIAL S.A. - PRODUTOS DE CONSUMO",5312,0
"88.610.191/0001-54",2021-01-01,105360,1,"PN",0,"MUNDIAL S.A. - PRODUTOS DE CONSUMO",5312,0
"88.611.835/0001-29",2021-01-01,105242,1,"ON",341657768.662838,"MARCOPOLO S.A.",8451,0
"88.611.835/0001-29",2021-01-01,105242,1,"PN",605280429.734129,"MARCOPOLO S.A.",8451,0
"88.613.658/0001-10",2021-06-30,98944,1,"ON",16016924.1701215,"PETTENATI S.A. INDUSTRIA TEXTIL",9539,0
"88.613.658/0001-10",2021-06-30,98944,1,"PN",32029564.0477857,"PETTENATI S.A. INDUSTRIA TEXTIL",9539,0
"89.086.144/0001-16",2021-01-01,105994,2,"ON",116506101.694915,"RANDON S.A. IMPLEMENTOS E PARTICIPACOES",14109,0
"89.086.144/0001-16",2021-01-01,105994,2,"PN",229257616.159009,"RANDON S.A. IMPLEMENTOS E PARTICIPACOES",14109,0
"89.096.457/0001-55",2021-01-01,105294,1,"ON",190550528.634361,"SLC AGRICOLA S.A.",20745,0
"89.096.457/0001-55",2021-01-01,105294,1,"PN",0,"SLC AGRICOLA S.A.",20745,0
"89.463.822/0001-12",2021-01-01,106008,2,"ON",28477701,"LUPATECH S.A.",20060,0
"89.463.822/0001-12",2021-01-01,106008,2,"PN",0,"LUPATECH S.A.",20060,0
"89.637.490/0001-45",2021-01-01,105965,3,"ON",2081928528.2167,"KLABIN S.A.",12653,0
"89.637.490/0001-45",2021-01-01,105965,3,"PN",3536295768.81253,"KLABIN S.A.",12653,0
"89.723.993/0001-33",2021-01-01,105191,1,"ON",7489719.80302862,"CONSTRUTORA SULTEPA S.A.",13030,0
"89.723.993/0001-33",2021-01-01,105191,1,"PN",5110279.98048881,"CONSTRUTORA SULTEPA S.A.",13030,0
"89.850.341/0001-60",2021-01-01,105271,1,"ON",902127231.845436,"GRENDENE S.A.",19615,0
"89.850.341/0001-60",2021-01-01,105271,1,"PN",0,"GRENDENE S.A.",19615,0
"90.400.888/0001-42",2021-01-01,105857,2,"ON",3818695058.73702,"BCO SANTANDER (BRASIL) S.A.",20532,0
"90.400.888/0001-42",2021-01-01,105857,2,"PN",3679870062.19374,"BCO SANTANDER (BRASIL) S.A.",20532,0
"90.441.460/0001-48",2021-01-01,104934,1,"ON",66086363.6843069,"UNICASA INDÃšSTRIA DE MÃ“VEIS S.A.",22780,0
"90.441.460/0001-48",2021-01-01,104934,1,"PN",0,"UNICASA INDÃšSTRIA DE MÃ“VEIS S.A.",22780,0
"91.333.666/0001-17",2021-01-01,104987,1,"ON",75824977.6186213,"RECRUSUL S.A.",12572,0
"91.333.666/0001-17",2021-01-01,104987,1,"PN",75822565.7993683,"RECRUSUL S.A.",12572,0
"91.495.499/0001-00",2021-01-01,104842,1,"ON",0,"STARA S.A. - INDÃšSTRIA DE IMPLEMENTOS AGRÃCOLAS",24201,0
"91.495.499/0001-00",2021-01-01,104842,1,"PN",0,"STARA S.A. - INDÃšSTRIA DE IMPLEMENTOS AGRÃCOLAS",24201,0
"91.669.747/0001-92",2021-01-01,104746,1,"ON",913827.649208282,"FINANSINOS S.A.- CREDITO FINANC E INVEST",6076,0
"91.669.747/0001-92",2021-01-01,104746,1,"PN",0,"FINANSINOS S.A.- CREDITO FINANC E INVEST",6076,0
"91.983.056/0001-69",2021-01-01,104906,1,"ON",26311971.0389813,"KEPLER WEBER S.A.",7870,0
"91.983.056/0001-69",2021-01-01,104906,1,"PN",0,"KEPLER WEBER S.A.",7870,0
"92.012.467/0001-70",2021-01-01,105840,2,"ON",8091392.69866882,"GRAZZIOTIN S.A.",4537,0
"92.012.467/0001-70",2021-01-01,105840,2,"PN",11463167.699348,"GRAZZIOTIN S.A.",4537,0
"92.660.570/0001-26",2021-01-01,105243,1,"ON",2297999.94362383,"TREVISA INVESTIMENTOS S.A.",8192,0
"92.660.570/0001-26",2021-01-01,105243,1,"PN",2898000.39509208,"TREVISA INVESTIMENTOS S.A.",8192,0
"92.665.611/0001-77",2021-01-01,105645,2,"ON",137994416.100999,"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS",9342,0
"92.665.611/0001-77",2021-01-01,105645,2,"PN",13485690.9100206,"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS",9342,0
"92.690.783/0001-09",2021-01-01,105954,2,"ON",789530798.611111,"METALURGICA GERDAU S.A.",8656,0
"92.690.783/0001-09",2021-01-01,105954,2,"PN",789190010.17179,"METALURGICA GERDAU S.A.",8656,0
"92.693.019/0001-89",2021-01-01,104940,1,"ON",17487079.4316066,"PANATLANTICA S.A.",94,0
"92.693.019/0001-89",2021-01-01,104940,1,"PN",782694.995294566,"PANATLANTICA S.A.",94,0
"92.702.067/0001-96",2021-01-01,105946,2,"ON",205316898.395722,"BCO ESTADO DO RIO GRANDE DO SUL S.A.",1210,0
"92.702.067/0001-96",2021-01-01,105946,2,"PN",203919319.413772,"BCO ESTADO DO RIO GRANDE DO SUL S.A.",1210,0
"92.715.812/0001-31",2021-01-01,105902,3,"ON",9517180.57663126,"CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT",3204,0
"92.715.812/0001-31",2021-01-01,105902,3,"PN",164009.462452184,"CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT",3204,0
"92.721.232/0001-57",2021-01-01,103347,2,"ON",0,"BANRISUL ARMAZENS GERAIS SA",15822,0
"92.721.232/0001-57",2021-01-01,103347,2,"PN",0,"BANRISUL ARMAZENS GERAIS SA",15822,0
"92.749.225/0001-63",2021-01-01,105697,2,"ON",171194.822638745,"HERCULES S.A. FABRICA DE TALHERES",6629,0
"92.749.225/0001-63",2021-01-01,105697,2,"PN",338800.826240591,"HERCULES S.A. FABRICA DE TALHERES",6629,0
"92.754.738/0001-62",2021-01-01,105573,4,"ON",898471042.213694,"LOJAS RENNER S.A.",8133,0
"92.754.738/0001-62",2021-01-01,105573,4,"PN",0,"LOJAS RENNER S.A.",8133,0
"92.781.335/0001-02",2021-01-01,105231,1,"ON",46430193.6289819,"TAURUS ARMAS S.A.",6173,0
"92.781.335/0001-02",2021-01-01,105231,1,"PN",53721895.9827017,"TAURUS ARMAS S.A.",6173,0
"92.791.243/0001-03",2021-01-01,105773,2,"ON",256705834.546337,"CELULOSE IRANI S.A.",2429,0
"92.791.243/0001-03",2021-01-01,105773,2,"ON",256705834.546337,"IRANI PAPEL E EMBALAGEM S.A.",2429,0
"92.791.243/0001-03",2021-01-01,105773,2,"PN",0,"CELULOSE IRANI S.A.",2429,0
"92.791.243/0001-03",2021-01-01,105773,2,"PN",0,"IRANI PAPEL E EMBALAGEM S.A.",2429,0
"92.802.784/0001-90",2021-01-01,105539,1,"ON",0,"CIA RIOGRANDENSE DE SANEAMENTO",16748,0
"92.802.784/0001-90",2021-01-01,105539,1,"PN",0,"CIA RIOGRANDENSE DE SANEAMENTO",16748,0
"92.934.215/0001-06",2021-01-01,106026,2,"ON",0,"BANRISUL CARTÃ•ES S.A.",24554,0
"92.934.215/0001-06",2021-01-01,106026,2,"PN",0,"BANRISUL CARTÃ•ES S.A.",24554,0
"93.828.986/0001-73",2021-01-01,105741,2,"ON",35692.9999394363,"CEMEPE INVESTIMENTOS S.A.",13854,0
"93.828.986/0001-73",2021-01-01,105741,2,"PN",35693.0000324286,"CEMEPE INVESTIMENTOS S.A.",13854,0
"95.426.862/0001-97",2021-01-01,105427,1,"ON",2850000,"EXCELSIOR ALIMENTOS S.A.",1570,0
"95.426.862/0001-97",2021-01-01,105427,1,"PN",2375296.43645538,"EXCELSIOR ALIMENTOS S.A.",1570,0
"96.298.013/0001-68",2021-01-01,105716,2,"ON",0,NA,NA,0
"96.298.013/0001-68",2021-01-01,105716,2,"PN",0,NA,NA,0
"96.418.264/0218-02",2021-01-01,105326,1,"ON",187290336.371619,NA,NA,0
"96.418.264/0218-02",2021-01-01,105326,1,"PN",0,NA,NA,0
"97.191.902/0001-94",2021-01-01,105276,1,"ON",9830175.43859649,"CONSERVAS ODERICH S.A.",4693,0
"97.191.902/0001-94",2021-01-01,105276,1,"PN",1429084.85856905,"CONSERVAS ODERICH S.A.",4693,0
"97.837.181/0001-47",2021-01-01,105623,1,"ON",691784506.240145,"DURATEX S.A.",21091,0
"97.837.181/0001-47",2021-01-01,105623,1,"PN",0,"DURATEX S.A.",21091,0
